Z-Curve_X,Z-Curve_Y,Z-Curve_Z,gcContent,AT/GC,GC skew,AT skew,label
144,-12,1728,38.4057971,0.027253669,0.014379085,1.603773585,1
169,247,677,46.77833825,-0.007934893,0.037195994,1.137741607,1
852,-94,-1444,63.96518375,0.143029936,0.203435319,0.563350469,1
251,223,-325,52.66611977,0.004361371,0.082149047,0.898753894,1
296,376,1180,44.87491313,-0.007742935,0.052946738,1.22841657,1
17,-47,-89,56.67166417,0.084656085,-0.051903114,0.764550265,1
1118,94,606,46.75935829,0.117108875,0.121735637,1.138609332,1
562,228,624,40.03194888,0.133280128,0.210442195,1.498004789,1
-379,-601,3169,36.88219223,0.024915825,-0.064270724,1.711335578,1
-10,0,578,37.27992958,-0.005903188,-0.003508772,1.682408501,1
606,448,-916,52.58319233,0.008473667,0.062685857,0.901748364,1
-114,56,-506,60.81196581,-0.059732959,-0.031624864,0.644413212,1
766,298,-1998,62.70022883,0.047445255,0.181322427,0.594890511,1
-56,-52,-158,54.6635183,-0.002159827,-0.0703125,0.82937365,1
58,-60,-232,62.31422505,0.100511073,-0.002816901,0.604770017,1
-31,-147,-77,51.20199813,0.035365854,-0.056941779,0.95304878,1
-194,194,-856,57.18603089,-0.056958309,0,0.748678802,1
-86,62,-666,60.66623959,-0.03907075,-0.009771987,0.648363252,1
-244,-72,-420,62.01372998,-0.079335793,-0.237951807,0.612546125,1
488,280,456,39.96478873,0.114537445,0.281524927,1.502202643,1
195,47,323,45.389666,0.046540881,0.063251438,1.203144654,1
21,69,-1175,64.36781609,-0.009118541,0.030885381,0.553571429,1
754,246,1550,36.06616325,0.12662014,0.140607424,1.772681954,1
-303,-467,555,46.24340057,0.024004684,-0.096952909,1.162470726,1
19,-381,2023,39.69434539,0.051334702,-0.03057949,1.519250513,1
121,-49,-87,52.84872299,0.105328377,0.05,0.892193309,1
114,58,-10,50.55187638,0.061135371,0.191964286,0.978165939,1
379,107,-219,55.8337773,0.129770992,0.293124246,0.791030534,1
67,87,-259,56.22296973,-0.008547009,0.084522503,0.778632479,1
239,181,661,39.3764063,0.023673469,0.111346766,1.539591837,1
-416,-734,3444,32.86567164,0.048138056,-0.085223062,2.042688465,1
-45,-63,559,41.75272942,0.006360424,-0.027355623,1.395053004,1
-34,-16,1360,39.93785144,-0.003334568,-0.006159153,1.50389033,1
-23,-161,5,49.82480729,0.097046414,-0.12849162,1.007032349,1
17,39,-259,59.3637021,-0.013398295,0.049822064,0.68453106,1
174,26,-100,52.14041096,0.060755337,0.089445438,0.917898194,1
16,-142,-152,54.81622307,0.09132948,-0.088359046,0.824277457,1
227,159,-895,58.32248466,0.010841837,0.086122267,0.714604592,1
-63,-51,909,39.37339256,-0.003562945,-0.02198226,1.539786223,1
7,81,-669,65.86059744,-0.026637869,0.061111111,0.518358531,1
-126,222,-346,53.53783231,-0.066462949,0.021126761,0.867838044,1
93,-43,-709,63.35216573,0.040428062,0.025693731,0.578478002,1
-149,-183,411,48.09174482,0.003282487,-0.029695886,1.07935895,1
317,-41,-607,59.26717557,0.092220505,0.103448276,0.687274601,1
134,24,-218,55.14150943,0.04704876,0.083070452,0.813515825,1
-227,-19,-243,55.61200924,-0.086378738,-0.127991675,0.798172757,1
205,13,-817,65.76611347,0.056338028,0.122886133,0.520539906,1
-32,120,-880,62.00873362,-0.033450704,0.031609195,0.612676056,1
236,-100,26,49.7167756,0.073619632,0.029462738,1.011393514,1
77,-133,23,49.74830379,0.046194457,-0.012195122,1.010118786,1
43,13,-195,61.14285714,0.028037383,0.082352941,0.635514019,1
129,73,115,43.71584699,0.07,0.196116505,1.2875,1
-26,-20,-324,64.80804388,-0.004231312,-0.05974026,0.543018336,1
-173,37,-741,62.37888406,-0.056239957,-0.060390764,0.603106588,1
-229,-179,183,46.70032456,-0.019305019,-0.138024357,1.141312741,1
168,184,-1004,56.40306122,-0.001809136,0.051492101,0.772953415,1
160,158,-816,63.46534653,0.000520021,0.143631436,0.575663027,1
-338,254,-1514,64.22397595,-0.086600351,-0.022058824,0.557050907,1
70,-224,1686,39.40954774,0.046860057,-0.015965167,1.537456168,1
92,12,-298,62.35489221,0.053191489,0.114537445,0.603723404,1
-67,-91,-605,56.93330277,0.004830918,-0.04204364,0.756441224,1
7,399,-1427,64.35902596,-0.061288305,0.114624506,0.553783615,1
335,75,-1325,64.45559677,0.044008125,0.125844076,0.551455653,1
-114,20,-94,52.37373737,-0.06460945,-0.049840933,0.909353905,1
32,228,-58,51.20532003,-0.079545455,0.110732538,0.952922078,1
-202,-20,-962,66.11930295,-0.046122656,-0.109792285,0.512417638,1
290,-2,-472,56.66666667,0.072781655,0.093872229,0.764705882,1
-206,176,-714,64.77649007,-0.122044728,-0.017626322,0.543769968,1
-328,120,-1116,60.31042129,-0.068627451,-0.048417132,0.658088235,1
-120,100,-1110,61.98704104,-0.038327526,-0.005681818,0.613240418,1
-143,87,-1237,66.80249932,-0.046766978,-0.022913257,0.49694998,1
160,56,-272,58.7628866,0.057017544,0.16875,0.701754386,1
-129,19,-797,62.87560582,-0.038026721,-0.047867711,0.590441932,1
1491,185,-5177,66.9748836,0.063938118,0.166401906,0.493097033,1
5,-373,-733,58.32765281,0.073626802,-0.100327154,0.714452668,1
130,78,1994,39.88228131,0.006615776,0.017555706,1.507379135,1
252,216,582,39.58482462,0.016274864,0.138625592,1.526220615,1
-348,-292,1866,38.5183362,-0.008945687,-0.064051241,1.596166134,1
125,-163,-1179,66.81883024,0.061485909,-0.016337059,0.496584116,1
57,-153,-99,51.51145038,0.062240664,-0.0302267,0.941315945,1
122,-32,-292,60.75110457,0.093333333,0.084427767,0.646060606,1
-123,-183,1311,39.10224439,0.012755102,-0.041769042,1.557397959,1
222,6,188,45.22357724,0.121348315,0.105751391,1.211235955,1
-65,-149,-883,58.2231328,0.013435701,-0.047703968,0.71753039,1
-71,35,-469,61.31210806,-0.041699449,-0.02244389,0.630999213,1
87,155,-1015,61.37637301,-0.012417823,0.070226349,0.629291454,1
-202,-126,-504,53.56334842,-0.010031679,-0.049939099,0.866948258,1
-276,318,-1186,62.6817793,-0.101330604,0.012034384,0.595359945,1
84,112,-198,55.36294691,-0.01369863,0.118932039,0.806262231,1
94,244,-1170,65.77669903,-0.030750308,0.133175729,0.520295203,1
31,-311,1449,33.53034781,0.115932203,-0.047879617,1.982372881,1
-17,39,-941,71.91429902,-0.018134715,0.018242123,0.390544041,1
-108,252,-1850,56.22392679,-0.021541407,0.011066708,0.778602202,1
-37,139,-1409,63.59251399,-0.026699029,0.027027027,0.572512136,1
-59,-115,991,36.21696801,0.021505376,-0.037941561,1.761136713,1
4,-160,1074,42.85714286,0.025450031,-0.018156425,1.333333333,1
621,183,821,39.66255351,0.139047619,0.167779633,1.521269841,1
178,64,-308,55.74198359,0.03812709,0.101937658,0.793979933,1
547,397,741,37.76015857,0.065616798,0.250530786,1.648293963,1
588,274,848,41.27930893,0.078226208,0.150963222,1.422521176,1
-129,-305,1637,36.93535515,0.038029386,-0.054922804,1.707433016,1
248,70,-218,52.71684945,0.042080378,0.083816552,0.896926714,1
81,95,-529,62.06110351,-0.005143277,0.105769231,0.611315209,1
193,39,-1715,66.67314797,0.022455526,0.067677946,0.499854185,1
296,192,0,50,0.023831347,0.111824015,1,1
96,-42,412,38.98395722,0.094650206,0.023663453,1.56515775,1
-168,-86,-598,60.3531856,-0.023522662,-0.110917031,0.656913368,1
105,-33,-517,61.83066362,0.051073279,0.043165468,0.617320503,1
57,41,-785,60.33166623,0.003490401,0.03251493,0.657504363,1
-67,-15,-1927,67.64328877,-0.007038441,-0.023203169,0.478343259,1
-227,65,-643,61.88539741,-0.087216249,-0.0785645,0.615890084,1
44,36,242,47.35692442,0.001845018,0.01659751,1.111623616,1
171,69,-5,50.08535336,0.034764826,0.082079343,0.996591684,1
-162,-244,560,43.55729406,0.021658743,-0.082755809,1.29582673,1
-270,-98,-486,57.09281961,-0.04396728,-0.125170068,0.751533742,1
166,-398,-600,53.83239653,0.066919791,-0.032097399,0.857617466,1
36,-104,1242,35.45667447,0.046235139,-0.01233672,1.820343461,1
136,120,-416,67.04918033,0.009779951,0.31840796,0.491442543,1
284,248,1012,37.36263736,0.012032086,0.106060606,1.676470588,1
-36,-18,-542,58.20217918,-0.004680187,-0.01955105,0.718148726,1
160,-22,-478,64.5377129,0.085768143,0.118353345,0.549481621,1
108,-64,-1370,68.26666667,0.03359375,0.018487395,0.46484375,1
-77,-37,493,38.98077783,-0.02293578,-0.041758242,1.565366972,1
-107,27,-553,65.84527221,-0.058311575,-0.067114094,0.518711923,1
146,-80,58,49.02422611,0.077556623,0.021782178,1.039807824,1
-65,13,-143,57.01668302,-0.067125645,-0.059360731,0.753872633,1
129,-547,-359,52.50383596,0.089798087,-0.061380323,0.904622742,1
-194,-176,-408,53.83602858,-0.003143556,-0.075356415,0.857492141,1
119,123,65,47.66018719,-0.003021148,0.166437414,1.098187311,1
119,21,-465,62.15368531,0.041211102,0.096685083,0.608915055,1
-18,-248,1000,35.54077501,0.09357201,-0.059668013,1.81366965,1
664,404,1140,37.31077471,0.077565632,0.189630682,1.680190931,1
193,79,-119,52.62461403,0.047778709,0.126629423,0.900251467,1
25,253,-665,61.58133055,-0.064479638,0.126019946,0.623868778,1
71,-119,-239,54.19740077,0.061568373,-0.018404908,0.845106935,1
101,13,-19,50.34760337,0.031976744,0.042004422,0.98619186,1
36,112,60,47.23247232,-0.07421875,0.129370629,1.1171875,1
-46,108,54,49.30910952,-0.039958485,0.015648662,1.028022833,1
68,-54,292,41.75141243,0.082543978,0.006789525,1.395128552,1
116,-42,-38,50.95573441,0.07798618,0.037948718,0.96248766,1
141,57,-153,53.78151261,0.038602941,0.105882353,0.859375,1
34,116,62,47.15073529,-0.079922027,0.130434783,1.1208577,1
119,-373,1541,39.4001926,0.085893855,-0.028830874,1.538058659,1
49,-19,225,38.04463337,0.094972067,0.025728988,1.62849162,1
153,247,-911,63.82397572,-0.022349025,0.167785235,0.56680932,1
69,-99,-101,51.82508132,0.058577406,-0.011252813,0.929567643,1
53,85,-415,64.16382253,-0.017021277,0.131428571,0.558510638,1
-140,14,-138,51.85683531,-0.039958485,-0.035215204,0.928386092,1
235,105,-331,55.87921847,0.041322314,0.136876006,0.789574062,1
951,177,-279,52.8040201,0.14731633,0.240204429,0.893795204,1
-7,-137,149,44.65949821,0.104333868,-0.093264249,1.239165329,1
-57,195,-721,61.02109447,-0.063126253,0.054117647,0.638777555,1
17,11,295,46.75752913,0.001410437,0.005780347,1.138692995,1
330,30,1362,40.23515916,0.053456878,0.04318618,1.485388453,1
17,-61,-77,51.56186613,0.0306845,-0.018425461,0.939417781,1
160,164,182,43.94141145,-0.003030303,0.19239905,1.275757576,1
-107,317,-655,54.69399455,-0.055555556,0.033217336,0.828354298,1
118,52,-246,51.46988528,0.007661946,0.020930805,0.942883678,1
-152,-58,-208,57.61346999,-0.059720457,-0.18134715,0.73570521,1
61,-29,-65,54.50762829,0.114503817,0.048780488,0.834605598,1
144,-16,-12,50.42735043,0.11299435,0.091954023,0.983050847,1
-9,-3,-79,59.80148883,-0.012448133,-0.037037037,0.67219917,1
-159,133,-843,61.14784449,-0.063148789,-0.008849558,0.635380623,1
-31,-757,3131,36.38340437,0.086779823,-0.053869292,1.748505857,1
70,294,198,46.86907021,-0.075573549,0.108333333,1.133603239,1
512,-272,1074,47.06781697,0.045475638,0.012378791,1.124593968,1
135,-171,343,43.68789106,0.128896377,-0.011764706,1.288963774,1
274,-6,752,36.88981869,0.132325142,0.074033149,1.710775047,1
-174,-670,4108,39.26181514,0.033022636,-0.036322947,1.547003995,1
-206,-102,-124,51.85406699,-0.029988466,-0.095652174,0.928489043,1
43,233,-757,63.08330453,-0.052054795,0.129213483,0.585205479,1
-53,-31,757,41.46561443,-0.005981512,-0.016178737,1.411636759,1
-90,0,-416,54.55540955,-0.018065034,-0.021686747,0.832998796,1
-153,-113,285,47.49340369,-0.007407407,-0.044556114,1.105555556,1
17,1,43,46.04051565,0.032,0.030716724,1.172,1
28,-128,-1474,61.0960554,0.019221291,-0.019349845,0.63676688,1
-6,-136,-390,59.88843813,0.055038103,-0.089759798,0.66977138,1
70,90,376,41.23134328,-0.011312217,0.063492063,1.425339367,1
82,110,102,47.74136404,-0.012987013,0.081355932,1.094619666,1
-154,-154,1306,37.5334097,0,-0.047066015,1.664292981,1
78,-38,592,40.75,0.044478528,0.010548523,1.45398773,1
-31,63,-175,54.2331882,-0.041926851,0.016913319,0.843889384,1
130,74,-42,51.67464115,0.043209877,0.168316832,0.935185185,1
-97,39,-205,56.07587433,-0.071881607,-0.039136302,0.783298097,1
35,59,-171,55.80448065,-0.01459854,0.072196621,0.791970803,1
293,41,425,42.86194155,0.098746082,0.098177543,1.3330721,1
-131,-165,463,45.41856323,0.007407407,-0.053662074,1.201742919,1
242,-24,-114,51.30018248,0.059137394,0.051053864,0.949310805,1
-81,187,-375,58.33703868,-0.102134146,0.056563501,0.714176829,1
180,32,-1042,60.54229057,0.02473262,0.054358974,0.651737968,1
111,113,117,45.87737844,-0.001536098,0.145833333,1.179723502,1
288,-34,460,44.42018438,0.087930093,0.055434308,1.251228837,1
-218,6,-790,57.48957148,-0.036939314,-0.047279215,0.73944591,1
-91,-341,-829,58.59067358,0.044216484,-0.108108108,0.706756279,1
109,-287,995,40.54002662,0.092870544,-0.028461784,1.466697936,1
70,72,-18,51.67910448,-0.003610108,0.274131274,0.935018051,1
15,79,567,40.7804878,-0.025518341,0.025809995,1.45215311,1
81,177,-281,56.97270471,-0.041811847,0.148788927,0.755226481,1
218,134,924,41.29615674,0.019160584,0.05648267,1.421532847,1
226,144,1914,38.0375,0.013473546,0.03732096,1.628984555,1
-140,-104,188,47.75119617,-0.009018036,-0.055860806,1.094188377,1
-73,153,-793,66.16388096,-0.069624153,0.048192771,0.511398644,1
137,-53,-405,61.73913043,0.089201878,0.063636364,0.61971831,1
193,93,-753,62.60462002,0.026737968,0.128021486,0.597326203,1
-28,418,-1264,62.21492076,-0.069276173,0.099744246,0.607331469,1
9,111,-735,66.77316294,-0.034859877,0.082417582,0.497607656,1
-316,-8,-218,52.20737141,-0.05973623,-0.068644068,0.915438324,1
-53,1,-475,58.54623965,-0.01659496,-0.022569444,0.708051629,1
507,91,1759,37.66652643,0.07743857,0.067266592,1.654877141,1
221,93,-601,64.15449835,0.046989721,0.20630749,0.558737151,1
-367,-101,837,40.85245902,-0.071161049,-0.086474501,1.447833066,1
277,305,655,39.7109645,-0.011075949,0.15164148,1.518196203,1
-89,-53,-391,63.87508872,-0.02,-0.139489194,0.565555556,1
-45,-13,-769,64.97857421,-0.009592326,-0.032258065,0.538968825,1
80,-32,-486,63.66704162,0.049469965,0.037151703,0.570671378,1
-144,-126,-2576,67.58121758,-0.001817815,-0.056842105,0.47970107,1
150,342,406,46.84684685,-0.031830239,0.071887785,1.134615385,1
364,50,94,48.74599787,0.085933224,0.107756377,1.051450465,1
129,179,-853,64.56128371,-0.013220518,0.148362235,0.548915918,1
-140,10,-492,63.71237458,-0.065616798,-0.09984639,0.569553806,1
-15,-37,463,36.9430344,0.016793893,-0.023255814,1.706870229,1
-7,-99,-437,54.52287311,0.017463933,-0.024123805,0.834092635,1
12,12,-670,69.96424315,0,0.023809524,0.429301533,1
-195,-329,757,42.41026669,0.031678487,-0.091225627,1.357919622,1
-57,-235,697,39.35877863,0.069045772,-0.073514602,1.540729247,1
36,82,-250,54.80030722,-0.01611773,0.050127443,0.824807288,1
243,413,-1111,57.59398496,-0.020175647,0.105738233,0.736292428,1
-265,-259,1045,43.94343341,-0.000791348,-0.054177006,1.275652862,1
284,188,-1024,62.31953802,0.018532819,0.150702427,0.604633205,1
747,549,1893,38.57849644,0.030966531,0.127308448,1.59211761,1
-70,-290,1344,39.23766816,0.044897959,-0.047443332,1.548571429,1
-75,-87,-385,60.51338067,0.005415162,-0.112033195,0.652527076,1
315,227,609,42.04753199,0.027329193,0.122127084,1.37826087,1
149,131,1339,39.06224473,0.003764115,0.037533512,1.560016729,1
-86,-28,-392,55.10682647,-0.013711584,-0.033081834,0.81465721,1
61,-147,-843,61.37651822,0.045734389,-0.030048917,0.629287599,1
-35,-95,1117,38.10943155,0.016759777,-0.022359821,1.624022346,1
-20,-22,-652,59.18309859,0.000475964,-0.014492754,0.689671585,1
7,75,-95,52.98930145,-0.040380048,0.054886212,0.887173397,1
-4,-172,-1686,62.42996166,0.019839395,-0.034536892,0.601794993,1
-247,45,-627,57.62959358,-0.061655405,-0.058012636,0.735219595,1
-248,136,-620,53.67124586,-0.042365402,-0.014314928,0.863195057,1
290,80,-612,58.11671088,0.047923323,0.117162761,0.720675491,1
516,626,1488,35.62040974,-0.029842648,0.171419994,1.807379273,1
-157,-211,315,40.54054054,0.04,-0.185858586,1.466666667,1
28,78,-626,58.86183465,-0.012025012,0.036476256,0.698893699,1
73,37,225,46.76445211,0.011070111,0.029713668,1.138376384,1
262,124,874,36.08280255,0.060900265,0.096163428,1.771403354,1
-24,6,-576,67.79975278,-0.013673655,-0.017274472,0.474931632,1
16,190,-10,50.35014006,-0.121001391,0.145275035,0.986091794,1
-170,-204,410,42.45213549,0.014744146,-0.119641715,1.355594102,1
88,42,-334,52.22192656,0.005859873,0.018100808,0.914904459,1
110,100,-446,53.55775367,0.001489425,0.036070079,0.867143283,1
417,329,951,40.03353595,0.023036649,0.130373995,1.497905759,1
140,116,240,44.04761905,0.013513514,0.113475177,1.27027027,1
210,106,-944,65.20618557,0.0256917,0.146296296,0.533596838,1
76,68,-1510,62.62119692,0.001067806,0.032200358,0.596903364,1
188,-88,3554,37.21030661,0.026692456,0.005731316,1.687427466,1
-122,122,2054,41.6922828,-0.023670935,0,1.398525417,1
351,149,-1769,61.32087546,0.021081194,0.082726671,0.63076602,1
323,175,471,41.71649666,0.062394604,0.150271575,1.397133221,1
346,276,98,49.3019943,0.010112684,0.087384097,1.028315516,1
196,50,484,38.74418605,0.087635054,0.093394077,1.581032413,1
-81,77,-313,66.01842375,-0.12248062,-0.006024096,0.514728682,1
376,276,-1990,62.01981155,0.009738995,0.103689567,0.612388002,1
-37,-63,-251,56.05987446,0.011197244,-0.054945055,0.783807063,1
161,301,455,40.03504161,-0.076586433,0.168736304,1.497811816,1
-195,-431,-735,57.26141079,0.040717736,-0.144706426,0.746376812,1
-102,8,-438,64.07455013,-0.055165496,-0.084078712,0.560682046,1
205,-69,-561,64.42159383,0.10933759,0.098265896,0.552274541,1
-25,-9,-693,65.12439983,-0.00536193,-0.021276596,0.535522788,1
263,167,481,38.87089311,0.057142857,0.162755488,1.572619048,1
47,29,319,45.24306591,0.005932762,0.020697168,1.210283454,1
-55,-37,-647,63.00763973,-0.005743459,-0.05,0.587109126,1
61,-15,137,46.73342871,0.03877551,0.020590868,1.139795918,1
766,452,-232,51.52913261,0.040163725,0.16562415,0.940649783,1
83,-81,1817,39.1444617,0.025030525,0.000196348,1.554639805,1
-87,-7,-675,60.54358013,-0.020639835,-0.037212985,0.651702786,1
-181,-151,-69,51.06580167,-0.00907441,-0.10479798,0.958257713,1
182,-194,-434,53.14401623,0.051254089,-0.001855288,0.881679389,1
-117,-29,-1033,53.83302412,-0.006065619,-0.011734448,0.857595809,1
92,50,-632,58.52671344,0.009681881,0.046193884,0.708621485,1
489,369,2319,39.646397,0.013513514,0.063470928,1.522297297,1
289,95,545,42.22095347,0.065584855,0.09486166,1.368492224,1
246,118,272,44.03508772,0.06374502,0.142633229,1.270916335,1
950,382,-534,53.42571209,0.06820365,0.183471074,0.871757925,1
26,-22,-42,53.44262295,0.073619632,0.007042254,0.871165644,1
252,-64,786,39.30321176,0.109418283,0.042152466,1.54432133,1
166,-86,-514,58.49306015,0.071186441,0.031847134,0.70960452,1
133,109,299,40.43506078,0.018987342,0.129967777,1.473101266,1
373,85,-661,60.33135355,0.074611399,0.180457053,0.657512953,1
694,300,784,41.13523293,0.108301264,0.190933538,1.431006047,1
38,406,-994,61.15850921,-0.067547724,0.128323699,0.635095448,1
280,-32,1486,39.62580285,0.054968288,0.028677151,1.523608175,1
-25,-111,357,39.82905983,0.061516452,-0.064393939,1.510729614,1
249,-19,1107,38.45672576,0.072668113,0.038969841,1.60032538,1
-165,-111,-1463,67.53776073,-0.009584665,-0.101920236,0.480653177,1
496,130,688,33.81937912,0.254520167,0.222459133,1.956884562,1
171,75,153,47.40941416,0.034285714,0.079201545,1.109285714,1
332,132,846,39.12596401,0.065703022,0.097972973,1.555847569,1
117,93,343,43.24537219,0.010928962,0.072866065,1.312386157,1
43,163,-617,55.93840231,-0.020646937,0.044997816,0.787680661,1
429,19,-19,50.34135825,0.146324054,0.162083936,0.986438258,1
24,132,-358,59.73884657,-0.049180328,0.105405405,0.673952641,1
